2.47911 0.988724 0.00642153
2.50206 0.988575 0.00648993
2.52501 0.988424 0.00656365
2.54797 0.988272 0.00664268
2.57093 0.988117 0.00671897
2.5939 0.987961 0.00679788
2.61687 0.987803 0.006866
2.63985 0.987644 0.00692602
2.66283 0.987484 0.00698331
2.68582 0.987322 0.00702984
2.70881 0.98716 0.00707366
2.73181 0.986996 0.00711742
2.75481 0.986831 0.00716916
2.77782 0.986665 0.00722618
2.80084 0.986497 0.0072965
2.82386 0.986327 0.00737476
2.84689 0.986155 0.00745828
2.86992 0.985981 0.00754441
2.89296 0.985806 0.00762779
2.91601 0.985628 0.00770844
2.93906 0.985449 0.00777833
2.96212 0.985268 0.00784547
2.98519 0.985085 0.00790986
3.00826 0.984901 0.00796883
3.03134 0.984716 0.00802772
3.05443 0.984529 0.0080892
3.07752 0.984341 0.00815328
3.10063 0.984151 0.00822529
3.12374 0.983959 0.00829988
3.14685 0.983766 0.00838238
3.16998 0.98357 0.00847012
3.19311 0.983372 0.00856041
3.21625 0.983171 0.00865327
3.23939 0.982969 0.00874071
3.26255 0.982765 0.00882008
3.28571 0.982559 0.00889406
3.30888 0.982351 0.00896
3.33206 0.982142 0.00902559
3.35523 0.981931 0.00909555
3.3784 0.981719 0.00916811
3.40156 0.981505 0.00924857
3.42473 0.981288 0.00933429
3.44789 0.98107 0.00942262
3.47105 0.98085 0.0095109
3.49421 0.980628 0.00959647
3.51737 0.980403 0.00968729
3.54053 0.980177 0.00977273
3.56368 0.979949 0.0098634
3.58684 0.979718 0.00995134
3.61 0.979486 0.0100392
3.63315 0.979251 0.0101216
3.65631 0.979015 0.0101987
3.67946 0.978777 0.0102757
3.70262 0.978538 0.01035
3.72577 0.978296 0.0104295
3.74893 0.978053 0.0105142
3.77209 0.977807 0.0106068
3.79525 0.977559 0.0107074
3.81841 0.977309 0.0108078
3.84157 0.977056 0.0109056
3.86473 0.976801 0.0109979
3.88789 0.976545 0.0110875
3.91106 0.976286 0.0111717
3.93423 0.976025 0.0112531
3.95739 0.975762 0.0113371
3.98057 0.975498 0.0114237
4.00374 0.975231 0.0115128
4.02692 0.974962 0.0116018
4.05009 0.974691 0.0116934
4.07327 0.974418 0.0117876
4.09646 0.974142 0.0118818
4.11965 0.973865 0.0119731
4.14283 0.973585 0.0120698
4.16603 0.973303 0.0121668
4.18921 0.973018 0.0122617
4.21238 0.972732 0.0123592
4.23555 0.972444 0.0124514
4.25871 0.972153 0.0125436
4.28186 0.971861 0.0126331
4.305 0.971566 0.0127199
4.32813 0.97127 0.0128094
4.35125 0.970972 0.0129015
4.37437 0.970671 0.0129909
4.39748 0.970369 0.0130883
4.42058 0.970064 0.013183
4.44368 0.969757 0.013283
4.46677 0.969448 0.013383
4.48985 0.969137 0.0134829
4.51292 0.968824 0.0135828
4.53599 0.968508 0.0136774
4.55905 0.968191 0.0137693
4.58211 0.967871 0.0138638
4.60516 0.96755 0.0139534
4.6282 0.967226 0.0140416
4.65123 0.966901 0.0141322
4.67425 0.966573 0.0142281
4.69726 0.966243 0.0143238
4.72027 0.965912 0.0144221
4.74327 0.965578 0.0145228
4.76626 0.965241 0.0146234
4.78925 0.964903 0.0147238
4.81223 0.964562 0.0148241
4.83521 0.964219 0.0149215
4.85818 0.963874 0.0150187
4.88114 0.963527 0.0151158
4.9041 0.963178 0.01521
4.92706 0.962827 0.0153041
4.95001 0.962473 0.0153979
4.97295 0.962118 0.0154916
4.9959 0.96176 0.015585
5.01884 0.9614 0.0156836
5.04178 0.961038 0.0157819
5.06472 0.960674 0.0158881
5.08765 0.960307 0.0159887
5.11058 0.959938 0.0160972
5.13351 0.959567 0.0162027
5.15644 0.959193 0.0163081
5.17937 0.958816 0.0164106
5.2023 0.958438 0.0165102
5.22523 0.958057 0.0166096
5.24816 0.957674 0.0167034
5.27109 0.957289 0.0167998
5.29402 0.956901 0.0168959
5.31695 0.956512 0.0169972
5.33988 0.956119 0.0170985
5.36281 0.955725 0.0172117
5.38574 0.955328 0.0173247
5.40867 0.954928 0.0174403
5.4316 0.954525 0.0175584
5.45453 0.95412 0.0176737
5.47746 0.953712 0.0177888
5.50039 0.953301 0.0178983
5.52333 0.952889 0.018005
5.54626 0.952473 0.0181116
5.56919 0.952055 0.0182179
5.59213 0.951635 0.0183214
5.61507 0.951212 0.01843
5.638 0.950787 0.0185438
5.66095 0.950359 0.0186601
5.68389 0.949928 0.0187816
5.70684 0.949494 0.0189082
5.72978 0.949057 0.0190373
5.75274 0.948617 0.0191715
5.77569 0.948174 0.0193001
5.79865 0.947728 0.0194286
5.82161 0.947279 0.0195487
5.84458 0.946828 0.0196633
5.86753 0.946374 0.0197725
5.89048 0.945918 0.0198797
5.91342 0.945459 0.0199863
5.93635 0.944998 0.0200949
5.95928 0.944535 0.0202108
5.9822 0.944069 0.0203314
6.00511 0.9436 0.0204566
6.02802 0.943129 0.0205837
6.05093 0.942654 0.0207127
6.07383 0.942177 0.0208354
6.09674 0.941697 0.0209573
6.11964 0.941215 0.0210675
6.14254 0.94073 0.0211714
6.16545 0.940242 0.0212662
6.18836 0.939753 0.0213521
6.21127 0.939262 0.0214369
6.23419 0.938769 0.0215154
6.25712 0.938274 0.0215955
6.28005 0.937777 0.0216827
6.30299 0.937277 0.0217688
6.32594 0.936776 0.0218619
6.3489 0.936271 0.0219594
6.37187 0.935765 0.0220558
6.39485 0.935256 0.0221512
6.41785 0.934744 0.0222361
6.44083 0.934232 0.0223106
6.46381 0.933717 0.0223738
6.48679 0.933202 0.0224255
6.50975 0.932686 0.0224711
6.53272 0.932169 0.022508
6.55568 0.931651 0.0225521
6.57863 0.931133 0.0225954
6.60158 0.930613 0.0226486
6.62454 0.930092 0.0227117
6.64749 0.929569 0.0227794
6.67044 0.929044 0.0228489
6.69339 0.928518 0.0229202
6.71635 0.927991 0.0229827
6.7393 0.927462 0.0230391
6.76226 0.926932 0.0230865
6.78523 0.926401 0.0231225
6.8082 0.925869 0.023155
6.83117 0.925336 0.023176
6.85416 0.924803 0.0232042
6.87714 0.924269 0.0232291
6.90014 0.923734 0.0232585
6.92315 0.923198 0.0232979
6.94616 0.922661 0.0233419
6.96919 0.922122 0.0233959
6.99222 0.921582 0.0234519
7.01527 0.92104 0.0235099
7.03833 0.920497 0.0235619
7.06139 0.919953 0.0236106
7.08445 0.919407 0.0236458
7.1075 0.918862 0.0236668
7.13055 0.918316 0.0236789
7.15359 0.91777 0.0236875
7.17664 0.917224 0.0236925
7.19967 0.916678 0.0237013
7.22271 0.916132 0.0237175
7.24573 0.915585 0.0237469
7.26875 0.915038 0.0237844
7.29175 0.91449 0.0238218
7.31475 0.913941 0.0238671
7.33775 0.913391 0.023907
7.36073 0.912841 0.0239389
7.38371 0.91229 0.0239626
7.40668 0.911739 0.0239702
7.42965 0.911189 0.0239749
7.4526 0.910639 0.0239662
7.47555 0.910089 0.0239573
7.4985 0.909539 0.0239482
7.52143 0.90899 0.0239416
7.54436 0.908441 0.0239456
7.56729 0.907892 0.0239521
7.59021 0.907343 0.0239718
7.61312 0.906793 0.0239913
7.63603 0.906243 0.0240159
7.65893 0.905692 0.0240377
7.68182 0.905142 0.0240512
7.70472 0.904591 0.0240564
7.7276 0.904041 0.0240506
7.75048 0.903491 0.0240391
7.77336 0.902941 0.024014
7.79624 0.902392 0.0239912
7.81911 0.901844 0.0239655
7.84197 0.901297 0.0239475
7.86484 0.900749 0.0239373
7.8877 0.900202 0.0239348
7.91056 0.899655 0.0239428
7.93341 0.899107 0.0239558
7.95627 0.89856 0.0239685
7.97912 0.898012 0.0239781
8.00197 0.897464 0.0239847
8.02482 0.896916 0.0239802
8.04767 0.896368 0.0239672
8.07053 0.895821 0.0239431
8.09338 0.895274 0.023916
8.11623 0.894728 0.0238911
8.13908 0.894183 0.0238632
8.16193 0.893638 0.023851
8.18479 0.893093 0.0238384
8.20765 0.892548 0.0238442
8.23051 0.892003 0.0238497
8.25337 0.891457 0.0238681
8.27624 0.890911 0.0238808
8.29911 0.890365 0.0238984
8.32198 0.889818 0.0239076
8.34486 0.889271 0.0239109
8.36774 0.888723 0.0239085
8.39063 0.888176 0.0239003
8.41353 0.88763 0.023889
8.43643 0.887083 0.0238799
8.45933 0.886536 0.0238757
8.48223 0.885989 0.0238767
8.50512 0.885442 0.023888
8.52802 0.884895 0.0239124
8.55092 0.884346 0.0239443
8.57382 0.883797 0.0239812
8.59672 0.883247 0.0240231
8.61962 0.882696 0.0240672
8.64252 0.882144 0.0241001
8.66543 0.881591 0.0241353
8.68834 0.881038 0.0241594
8.71125 0.880484 0.024183
8.73416 0.879929 0.0242008
8.75708 0.879374 0.0242262
8.78 0.878818 0.0242512
8.80293 0.878261 0.0242917
8.82587 0.877703 0.0243372
8.8488 0.877143 0.0243928
8.87175 0.876582 0.0244614
8.8947 0.876019 0.0245293
8.91766 0.875454 0.0245995
8.94063 0.874888 0.0246718
8.9636 0.874319 0.0247355
8.98658 0.87375 0.0247933
9.00957 0.873178 0.024848
9.03257 0.872606 0.0248994
9.05558 0.872032 0.0249449
9.0786 0.871456 0.0249952
9.10164 0.870879 0.0250502
9.12468 0.870301 0.02511
9.14773 0.86972 0.0251799
9.1708 0.869138 0.0252545
9.19388 0.868553 0.0253365
9.21697 0.867966 0.0254179
9.24008 0.867377 0.0255039
9.26318 0.866786 0.0255808
9.28626 0.866194 0.0256536
9.30932 0.8656 0.0257229
9.33237 0.865006 0.0257805
9.35541 0.864411 0.0258345
9.37844 0.863815 0.0258848
9.40146 0.863218 0.0259368
9.42447 0.86262 0.0259904
9.44747 0.86202 0.0260538
9.47046 0.86142 0.0261162
9.49344 0.860818 0.0261883
9.51642 0.860215 0.0262647
9.53939 0.85961 0.0263374
9.56236 0.859003 0.0264118
9.58533 0.858395 0.0264771
9.60829 0.857785 0.0265386
9.63126 0.857175 0.0265883
9.65422 0.856563 0.0266343
9.67718 0.855951 0.0266765
9.70015 0.855337 0.0267177
9.72311 0.854723 0.0267551
9.74608 0.854107 0.0267968
9.76906 0.85349 0.0268456
9.79204 0.852872 0.0268986
9.81502 0.852253 0.026956
9.83801 0.851632 0.0270124
9.86101 0.851009 0.0270704
9.88402 0.850385 0.0271247
9.90703 0.84976 0.0271754
9.93006 0.849133 0.0272196
9.9531 0.848505 0.0272576
9.97615 0.847876 0.0272919
9.99921 0.847246 0.0273172
10.0223 0.846615 0.0273469
10.0454 0.845983 0.0273731
10.0685 0.84535 0.0274064
10.0916 0.844715 0.0274442
10.1147 0.844079 0.0274811
10.1379 0.843442 0.0275279
10.161 0.842803 0.0275711
10.1842 0.842163 0.0276189
10.2074 0.841521 0.0276606
10.2307 0.840878 0.0276989
10.2539 0.840233 0.0277311
10.2772 0.839588 0.0277574
10.3004 0.838941 0.0277804
10.3238 0.838293 0.0278
10.3471 0.837644 0.0278192
10.3704 0.836994 0.0278403
10.3938 0.836343 0.0278637
10.4172 0.835691 0.0278964
10.4405 0.835039 0.0279289
10.4638 0.834387 0.0279661
10.4871 0.833734 0.0280025
10.5104 0.83308 0.0280408
10.5337 0.832427 0.0280704
10.557 0.831772 0.028102
10.5803 0.831118 0.0281248
10.6036 0.830463 0.0281442
10.6268 0.829808 0.0281602
10.6501 0.829153 0.028178
10.6733 0.828498 0.0281898
10.6965 0.827843 0.0282113
10.7198 0.827187 0.0282321
10.743 0.826531 0.0282601
10.7662 0.825874 0.02829
10.7894 0.825217 0.0283244
10.8126 0.824559 0.0283581
10.8358 0.8239 0.0283884
10.859 0.823241 0.0284206
10.8822 0.822581 0.0284467
10.9054 0.82192 0.0284695
10.9286 0.821259 0.0284863
10.9518 0.820598 0.0285051
10.975 0.819937 0.0285205
10.9982 0.819275 0.0285379
11.0214 0.818612 0.0285626
11.0446 0.817949 0.0285894
11.0678 0.817285 0.0286182
11.091 0.81662 0.0286544
11.1142 0.815954 0.02869
11.1374 0.815287 0.0287303
11.1606 0.814619 0.0287648
11.1839 0.81395 0.0287988
11.2071 0.81328 0.0288296
11.2303 0.81261 0.0288546
11.2536 0.811939 0.0288818
11.2768 0.811267 0.0289006
11.3001 0.810594 0.0289269
11.3233 0.809921 0.0289528
11.3466 0.809247 0.028981
11.3699 0.808571 0.0290167
11.3931 0.807895 0.0290566
11.4164 0.807219 0.0290973
11.4396 0.806542 0.02914
11.4628 0.805864 0.0291847
11.4861 0.805185 0.0292261
11.5093 0.804507 0.0292615
11.5324 0.803828 0.0292989
11.5556 0.803148 0.0293303
11.5788 0.802468 0.0293558
11.6019 0.801788 0.0293858
11.6251 0.801107 0.0294125
11.6482 0.800426 0.0294438
11.6713 0.799745 0.0294796
11.6944 0.799063 0.0295201
11.7175 0.79838 0.0295598
11.7406 0.797696 0.0296041
11.7637 0.797011 0.0296504
11.7868 0.796326 0.029696
11.8098 0.79564 0.0297355
11.8329 0.794953 0.0297743
11.856 0.794266 0.0298072
11.879 0.793578 0.0298366
11.9021 0.792889 0.0298654
11.9251 0.7922 0.0298909
11.9482 0.79151 0.0299183
11.9712 0.79082 0.0299477
11.9943 0.790129 0.029979
12.0173 0.789437 0.0300177
12.0404 0.788745 0.0300558
12.0634 0.788051 0.0300958
12.0865 0.787356 0.0301379
12.1095 0.786661 0.030174
12.1326 0.785965 0.0302096
12.1556 0.785268 0.0302392
12.1787 0.78457 0.0302656
12.2017 0.783872 0.0302861
12.2248 0.783173 0.0303034
12.2479 0.782474 0.0303228
12.2709 0.781774 0.0303391
12.294 0.781073 0.0303601
12.3171 0.780372 0.0303834
12.3401 0.779671 0.0304088
12.3632 0.778968 0.0304391
12.3863 0.778264 0.0304662
12.4094 0.77756 0.0304956
12.4325 0.776855 0.030522
12.4556 0.776149 0.03054
12.4787 0.775443 0.0305576
12.5019 0.774736 0.0305697
12.525 0.774029 0.0305761
12.5481 0.773321 0.0305822
12.5713 0.772613 0.0305827
12.5944 0.771905 0.0305909
12.6176 0.771196 0.0305962
12.6408 0.770487 0.0306095
12.6639 0.769778 0.0306241
12.6871 0.769068 0.0306378
12.7103 0.768358 0.030656
12.7334 0.767647 0.0306734
12.7566 0.766936 0.0306847
12.7798 0.766225 0.0306952
12.803 0.765513 0.0306969
12.8262 0.764801 0.0306979
12.8494 0.764089 0.0306928
12.8726 0.763377 0.030687
12.8958 0.762665 0.0306805
12.919 0.761953 0.0306812
12.9422 0.76124 0.0306813
12.9654 0.760527 0.0306887
12.9887 0.759814 0.0306954
13.0119 0.7591 0.0307095
13.0352 0.758385 0.0307203
13.0585 0.75767 0.0307332
13.0817 0.756955 0.0307377
13.105 0.756239 0.0307433
13.1283 0.755523 0.0307447
13.1516 0.754807 0.0307379
13.1749 0.754092 0.0307334
13.1981 0.753377 0.0307286
13.2214 0.752662 0.0307234
13.2447 0.751947 0.0307232
13.268 0.751232 0.0307254
13.2912 0.750516 0.0307377
13.3145 0.749801 0.0307472
13.3378 0.749085 0.0307615
13.361 0.748369 0.0307782
13.3843 0.747653 0.0307866
13.4076 0.746936 0.0308
13.4308 0.74622 0.0308025
13.4541 0.745503 0.0308074
13.4774 0.744786 0.0308039
13.5006 0.744069 0.0308002
13.5239 0.743353 0.0307988
13.5472 0.742636 0.0308024
13.5704 0.741919 0.030803
13.5937 0.741202 0.0308139
13.617 0.740484 0.0308271
13.6403 0.739767 0.0308427
13.6635 0.739048 0.030858
13.6868 0.738329 0.0308782
13.7101 0.73761 0.0308903
13.7334 0.73689 0.0308995
13.7567 0.736171 0.0309057
13.78 0.735451 0.0309091
13.8033 0.73473 0.030907
13.8266 0.734011 0.0309086
13.8498 0.733291 0.0309053
13.8731 0.732572 0.0309093
13.8964 0.731854 0.0309178
13.9196 0.731135 0.0309284
13.9428 0.730417 0.0309408
13.966 0.729698 0.0309577
13.9892 0.72898 0.0309766
14.0124 0.728262 0.0309892
14.0355 0.727543 0.0310036
14.0587 0.726825 0.0310119
14.0819 0.726107 0.0310138
14.105 0.725389 0.0310175
14.1281 0.724672 0.0310148
14.1513 0.723954 0.0310166
14.1744 0.723237 0.0310173
14.1975 0.72252 0.0310196
14.2206 0.721803 0.031029
14.2437 0.721086 0.0310426
14.2668 0.720368 0.0310552
14.2899 0.719651 0.0310748
14.313 0.718932 0.0310907
14.3361 0.718214 0.0311054
14.3592 0.717495 0.0311192
14.3823 0.716776 0.0311265
14.4054 0.716057 0.0311327
14.4285 0.715338 0.0311351
14.4516 0.714619 0.0311365
14.4747 0.713899 0.0311369
14.4978 0.713179 0.0311415
14.5209 0.712459 0.0311504
14.5441 0.711739 0.0311583
14.5672 0.711018 0.0311757
14.5903 0.710296 0.0311922
14.6135 0.709574 0.0312077
14.6366 0.708851 0.0312248
14.6598 0.708127 0.0312409
14.683 0.707403 0.0312507
14.7062 0.706678 0.0312569
14.7294 0.705953 0.0312622
14.7526 0.705227 0.0312638
14.7758 0.704501 0.0312646
14.799 0.703775 0.0312619
14.8223 0.703048 0.0312689
14.8455 0.70232 0.0312698
14.8688 0.701592 0.0312778
14.8921 0.700863 0.0312904
14.9154 0.700133 0.0312996
14.9388 0.699403 0.0313081
14.9621 0.698672 0.0313185
14.9855 0.69794 0.0313255
15.0089 0.697207 0.0313267
15.0323 0.696474 0.031322
15.0557 0.69574 0.0313167
15.0791 0.695007 0.0313092
15.1025 0.694274 0.031302
15.1259 0.693542 0.0312913
15.1493 0.69281 0.0312851
15.1727 0.692079 0.031278
15.1961 0.691348 0.0312781
15.2194 0.690618 0.0312746
15.2428 0.689888 0.0312756
15.2661 0.689159 0.0312705
15.2894 0.68843 0.0312672
15.3127 0.687701 0.0312603
15.336 0.686973 0.0312473
15.3593 0.686245 0.0312334
15.3826 0.685518 0.0312159
15.4059 0.684792 0.0311975
15.4292 0.684066 0.0311783
15.4524 0.683341 0.0311582
15.4757 0.682616 0.0311424
15.499 0.681892 0.0311311
15.5222 0.681168 0.0311163
15.5455 0.680445 0.031106
15.5687 0.679721 0.0310974
15.592 0.678998 0.0310826
15.6153 0.678276 0.0310723
15.6385 0.677553 0.0310532
15.6618 0.676832 0.0310359
15.685 0.67611 0.0310124
15.7083 0.675389 0.0309907
15.7316 0.674669 0.0309656
15.7548 0.673949 0.0309423
15.7781 0.673229 0.0309209
15.8014 0.67251 0.030904
15.8247 0.671791 0.0308836
15.848 0.671072 0.0308731
15.8713 0.670353 0.0308566
15.8946 0.669634 0.0308472
15.9179 0.668915 0.0308292
15.9412 0.668196 0.0308158
15.9645 0.667478 0.0307964
15.9879 0.66676 0.0307789
16.0112 0.666042 0.0307528
16.0346 0.665324 0.030734
16.0579 0.664606 0.0307093
16.0813 0.663889 0.0306892
16.1047 0.663171 0.0306712
16.1281 0.662454 0.0306526
16.1515 0.661737 0.03064
16.1749 0.66102 0.030629
16.1983 0.660304 0.0306171
16.2217 0.659589 0.0306046
16.2451 0.658874 0.0305938
16.2684 0.658159 0.030577
16.2918 0.657446 0.0305647
16.3151 0.656733 0.0305436
16.3384 0.656021 0.030527
16.3618 0.655309 0.0305069
16.3851 0.654598 0.0304886
16.4084 0.653888 0.0304748
16.4317 0.653178 0.0304576
16.455 0.652468 0.0304474
16.4783 0.651759 0.0304365
16.5016 0.65105 0.0304274
16.5249 0.650341 0.0304201
16.5482 0.649633 0.030412
16.5715 0.648925 0.0304
16.5948 0.648218 0.0303912
16.618 0.647511 0.0303767
16.6413 0.646805 0.0303615
16.6645 0.646099 0.0303459
16.6878 0.645394 0.0303323
16.711 0.64469 0.0303181
16.7342 0.643986 0.0303061
16.7575 0.643282 0.0302961
16.7807 0.642579 0.0302855
16.8039 0.641876 0.0302797
16.8271 0.641174 0.0302732
16.8503 0.640471 0.0302688
16.8735 0.639769 0.0302612
16.8967 0.639068 0.0302529
16.9199 0.638366 0.0302414
16.9431 0.637665 0.0302318
16.9663 0.636965 0.030219
16.9894 0.636265 0.0302082
17.0126 0.635565 0.0301915
17.0358 0.634865 0.0301821
17.059 0.634166 0.0301721
17.0822 0.633467 0.0301615
17.1053 0.632768 0.030153
17.1285 0.632069 0.0301491
17.1517 0.63137 0.030142
17.1749 0.630671 0.0301343
17.1981 0.629973 0.0301287
17.2213 0.629275 0.0301171
17.2444 0.628576 0.0301076
17.2676 0.627878 0.0300949
17.2908 0.62718 0.0300816
17.314 0.626483 0.030065
17.3373 0.625785 0.0300506
17.3605 0.625088 0.0300357
17.3837 0.624391 0.0300255
17.4069 0.623694 0.0300121
17.4301 0.622997 0.030001
17.4534 0.6223 0.0299919
17.4766 0.621603 0.0299824
17.4999 0.620906 0.0299698
17.5232 0.620209 0.0299567
17.5464 0.619512 0.0299432
17.5697 0.618815 0.0299266
17.593 0.618119 0.0299069
17.6163 0.617422 0.0298868
17.6396 0.616726 0.029869
17.6629 0.61603 0.0298455
17.6863 0.615334 0.0298296
17.7096 0.614638 0.0298108
17.733 0.613943 0.0297916
17.7563 0.613247 0.0297774
17.7797 0.612551 0.0297577
17.8031 0.611856 0.029743
17.8265 0.61116 0.0297254
17.8499 0.610465 0.0297049
17.8733 0.60977 0.0296816
17.8967 0.609075 0.0296606
17.9202 0.60838 0.0296369
17.9436 0.607685 0.0296077
17.9671 0.606991 0.0295837
17.9906 0.606297 0.0295595
18.0141 0.605603 0.0295349
18.0376 0.60491 0.029514
18.0611 0.604217 0.0294899
18.0846 0.603524 0.0294709
18.1081 0.602833 0.0294465
18.1315 0.602142 0.0294271
18.155 0.601451 0.0294023
18.1785 0.600761 0.0293799
18.202 0.600072 0.0293548
18.2255 0.599383 0.0293268
18.249 0.598695 0.0292986
18.2725 0.598007 0.0292729
18.2959 0.597321 0.0292444
18.3194 0.596634 0.0292208
18.3429 0.595949 0.0291945
18.3664 0.595264 0.0291706
18.3899 0.594579 0.0291464
18.4134 0.593895 0.0291247
18.4368 0.593212 0.0291028
18.4603 0.592529 0.0290806
18.4838 0.591846 0.0290557
18.5073 0.591165 0.0290331
18.5308 0.590483 0.0290051
18.5543 0.589802 0.0289769
18.5778 0.589122 0.0289512
18.6013 0.588443 0.0289252
18.6248 0.587764 0.028899
18.6483 0.587085 0.0288753
18.6718 0.586407 0.0288513
18.6953 0.585729 0.0288271
18.7188 0.585052 0.0288054
18.7423 0.584376 0.0287808
18.7658 0.583699 0.0287613
18.7893 0.583023 0.028739
18.8129 0.582348 0.0287139
18.8364 0.581673 0.0286886
18.8599 0.580999 0.0286657
18.8834 0.580325 0.0286375
18.907 0.579651 0.0286117
18.9305 0.578978 0.0285857
18.9541 0.578306 0.0285629
18.9776 0.577635 0.0285357
19.0011 0.576965 0.028516
19.0246 0.576295 0.0284906
19.0481 0.575626 0.0284699
19.0716 0.574958 0.0284487
19.095 0.574291 0.0284244
19.1185 0.573624 0.0284023
19.142 0.572958 0.0283771
19.1654 0.572293 0.0283539
19.1889 0.571629 0.0283277
19.2123 0.570966 0.0283035
19.2358 0.570303 0.0282762
19.2592 0.569641 0.0282536
19.2826 0.56898 0.0282279
19.306 0.568319 0.0282043
19.3295 0.567659 0.0281802
19.3529 0.567 0.0281608
19.3763 0.566341 0.0281383
19.3997 0.565683 0.0281152
19.4231 0.565025 0.0280942
19.4465 0.564368 0.0280701
19.4699 0.563712 0.0280455
19.4933 0.563056 0.0280256
19.5167 0.562401 0.0279972
19.5401 0.561746 0.0279763
19.5635 0.561092 0.0279496
19.5869 0.560438 0.0279276
19.6103 0.559785 0.0279078
19.6337 0.559133 0.0278822
19.6571 0.55848 0.027864
19.6806 0.557829 0.0278453
19.704 0.557177 0.0278235
19.7274 0.556526 0.0278038
19.7508 0.555875 0.0277863
19.7742 0.555225 0.0277631
19.7977 0.554575 0.0277446
19.8211 0.553925 0.0277258
19.8445 0.553276 0.0277038
19.868 0.552627 0.0276841
19.8914 0.551978 0.0276666
19.9149 0.55133 0.027646
19.9383 0.550681 0.0276303
19.9618 0.550033 0.0276168
19.9853 0.549385 0.0275977
20.0088 0.548737 0.0275861
